relays_published,386bsd.net,a-n-o-n-y-m-e.net,a9.wtf,ahadizapto.tk,applied-privacy.net,artikel10.org,artikel5ev.de,betechcompany.com,Binaryevolved.com,brasshorncommunications.uk,bungeetaco.com,captainsonic.com,demsh.org,dfri.se,digitalcourage.social,dotsrc.org,emeraldonion.org,emilbergdahl.se,florentius.net,for-privacy.net,frichetten.com,holonet.sh,hviv.nl,hydra-family.github.io,katawaredoki.one,kerneloops.de,kubieziel.de,KurumiKira.github.io,linkspartei.org,lokodlare.com,marx.wtf,medvideos-tor.org,mezzan.io,middelstaedt.com,nicdex.com,nos-oignons.net,nothingtohide.nl,noury.ee,ns4.jth.net,nullroute.fi,onionize.me,privacy.gd,privacysvcs.net,prsv.ch,qimam.com,quetzalcoatl-relays.org,recipe-acl.github.io,relayon.org,shadowbrokers.eu,spydar007.com,stormycloud.org,teitel.net,tor-exit-2.aa78i2efsewr0neeknk.xyz,tor-exit-3.aa78i2efsewr0neeknk.xyz,tor-nodes.padhi.me,tor.rix.li,tor.xn--sb-lka.org,tor.yyzz.dev,tor2.xn--sb-lka.org,torix-relays.org,torservers.net,TUXLI.CH,tuxli.org,unredacted.org,unzane.com,uwu.lgbt,worldofmatthew.com,www.cccs.de,www.digitale-gesellschaft.ch,www.f3netze.de,www.privex.io,www.quintex.com,yggdrasil.ws
2021-01-12,0.08,0,0.07,0,3.37,0.09,0.89,0,0,0.00,0.03,0,0.01,0.40,4.37,0,0.63,0,0,0.43,0.07,0,0.87,1.66,0.04,0,0,0,0,0,0.03,0,0,0,0.18,0.51,0,0,0.00,0,0,0,0.01,0,0,0.83,0.26,12.32,0,0,0,0.02,0,0,0,0,0,0,0,0.01,0.85,0,0,0,0.00,0.01,0.04,0,1.38,6.74,0.06,2.10,0.15
2021-01-13,0.09,0,0.06,0,3.51,0.09,0.81,0,0,0.00,0.04,0,0.01,0.38,4.60,0,0.61,0,0,0.44,0.08,0,1.07,1.74,0.06,0,0,0,0,0,0.03,0,0,0,0.18,0.66,0,0,0.00,0,0,0,0.01,0,0,0.76,0.27,12.22,0,0,0,0.03,0,0,0,0,0,0,0,0.01,1.38,0,0,0,0.00,0.01,0.03,0,1.45,6.74,0.07,2.22,0.13
2021-01-14,0.09,0,0.07,0,3.59,0.10,0.79,0,0,0.00,0.03,0,0.01,0.42,4.70,0,0.65,0,0,0.44,0.07,0,1.11,1.66,0.06,0,0,0,0,0,0.03,0,0,0,0.20,0.67,0,0,0.00,0,0,0,0.00,0,0,0.79,0,12.34,0,0,0,0.03,0,0,0,0,0,0,0,0.01,1.31,0,0,0,0.00,0.01,0.03,0,1.49,6.86,0.06,2.20,0.14
2021-01-15,0.08,0,0.06,0,3.49,0.10,0.80,0,0,0.00,0.03,0,0.01,0.43,4.57,0,0.66,0,0,0.37,0.07,0,1.12,1.76,0.05,0,0,0,0,0,0.03,0,0,0,0.19,0.70,0,0,0.00,0,0,0,0.00,0,0,0.83,0,12.50,0,0,0,0,0,0,0,0,0,0,0,0.01,1.31,0,0,0,0.00,0.01,0.04,0,1.46,7.25,0.06,2.17,0.09
2021-01-16,0.08,0,0.06,0,3.44,0.10,0.76,0,0,0.00,0.03,0,0.01,0.39,4.37,0,0.76,0,0,0.43,0.07,0,1.25,1.83,0.04,0,0,0,0,0,0.03,0,0,0,0.18,0.65,0,0,0.00,0,0,0,0.01,0,0,0.78,0,12.25,0,0,0,0.03,0,0,0,0,0,0,0,0.01,1.31,0,0,0,0.00,0.01,0.04,0,1.39,6.76,0.07,2.18,0.12
2021-01-17,0.09,0,0.06,0,3.44,0.10,0.61,0,0,0.00,0.03,0,0.01,0.38,4.35,0,0.65,0,0,0.43,0.07,0,1.20,1.85,0.04,0,0,0,0,0,0,0,0,0,0.17,0.64,0,0,0.00,0,0,0,0.01,0,0,0.79,0,11.54,0,0,0,0.02,0,0,0,0,0,0,0,0.00,1.29,0,0,0,0.00,0.01,0.04,0,1.42,6.84,0.06,2.25,0.16
2021-01-18,0.07,0,0.06,0,3.43,0.11,0.73,0,0,0.00,0.03,0,0.01,0.41,4.41,0,0.72,0,0,0.42,0.08,0,1.15,1.92,0.04,0,0,0,0,0,0,0,0,0,0.18,0.67,0,0,0.00,0,0,0,0.01,0,0,0.80,0.14,12.61,0,0,0,0.03,0,0,0,0,0,0,0,0.00,1.19,0,0,0,0.00,0.01,0.04,0,1.42,7.31,0.06,2.18,0.12
2021-01-19,0.07,0,0.06,0,3.47,0.11,0.76,0,0,0.00,0.03,0,0.01,0.37,4.36,0,0.70,0,0,0.38,0.07,0,1.18,1.90,0.04,0,0,0,0,0,0,0,0,0,0.17,0.72,0,0,0.00,0,0,0,0.01,0,0,0.92,0.39,12.66,0,0,0,0.02,0,0,0,0,0,0,0,0.00,1.22,0,0,0,0.00,0.01,0.04,0,1.49,6.69,0.07,2.11,0.11
2021-01-20,0.07,0,0.06,0,3.41,0.09,0.86,0,0,0,0.03,0,0.01,0.39,4.37,0,0.76,0,0,0.40,0.07,0,1.18,1.92,0.04,0,0,0,0,0,0,0,0,0,0.16,0.69,0,0,0.00,0,0,0,0.01,0,0,0.79,0.23,13.02,0,0,0,0.02,0,0,0,0,0,0,0,0.01,1.27,0,0,0,0.00,0.00,0.07,0,1.48,6.54,0.05,2.16,0.12
2021-01-21,0.07,0,0.07,0,3.46,0.10,0.75,0,0,0.00,0.03,0,0.01,0.42,4.30,0,0.85,0,0,0.37,0.08,0,1.07,1.98,0.04,0,0,0,0,0,0,0,0,0,0.14,0.72,0,0,0.00,0,0,0,0.01,0,0,0.83,0.27,12.96,0,0,0,0.02,0,0,0,0,0,0,0,0.01,1.30,0,0,0,0.00,0.00,0.05,0,1.48,7.23,0.06,2.08,0.12
2021-01-22,0.07,0,0.06,0,3.49,0.10,0.75,0,0,0.00,0.03,0,0.01,0.39,4.23,0,0.91,0,0,0.38,0.09,0,1.09,2.00,0.05,0,0,0,0,0,0,0,0,0,0.15,0.70,0,0,0.00,0,0,0,0.01,0,0,0.86,0,12.83,0,0,0,0.02,0,0,0,0,0,0,0,0.01,1.26,0,0,0,0.00,0.00,0.05,0,1.46,7.08,0.06,2.03,0.13
2021-01-23,0.07,0,0.06,0,3.47,0.11,0.76,0,0,0.00,0.03,0,0.01,0.42,4.20,0,0.89,0,0,0.39,0.08,0,1.12,2.02,0.05,0,0,0,0,0,0,0,0,0,0.15,0.68,0,0,0.00,0,0,0,0.01,0,0,0.85,0,12.71,0,0,0,0.02,0,0,0,0,0,0,0,0.01,1.31,0,0,0,0.00,0.00,0.05,0,1.47,6.95,0.07,2.02,0.11
2021-01-24,0.06,0,0,0,3.41,0.10,0.78,0,0,0.00,0.02,0,0.01,0.39,4.15,0,0.85,0,0,0.42,0.09,0,1.15,1.97,0.05,0,0,0,0,0,0,0,0,0,0.22,0.68,0,0,0.00,0,0,0,0.01,0,0,0.79,0,12.52,0,0,0,0.02,0,0,0,0,0,0,0,0.01,1.30,0,0,0,0.00,0.00,0.05,0,1.50,6.78,0.07,2.01,0.11
2021-01-25,0.07,0,0.06,0,3.32,0.09,0.77,0,0,0,0.03,0,0.01,0.42,4.01,0,0.74,0,0,0.40,0.07,0,1.15,2.04,0.04,0,0,0,0,0,0,0,0,0,0.19,0.70,0,0,0.00,0,0,0,0.01,0,0,0.74,0,12.40,0,0,0,0.02,0,0,0,0,0,0,0,0.01,1.28,0,0,0,0.00,0.00,0.05,0,1.48,6.88,0.06,2.02,0.11
2021-01-26,0.08,0,0.06,0,3.32,0.09,0.74,0,0,0,0.03,0,0.01,0.39,4.07,0,0.68,0,0,0.39,0.06,0,1.18,2.06,0.05,0,0,0,0,0,0,0,0,0,0.19,0.69,0,0,0.00,0,0,0,0.01,0,0,0.80,0.23,12.50,0,0,0,0.02,0,0,0,0,0,0,0,0.01,1.28,0,0,0,0.00,0.00,0.05,0,1.56,6.97,0.06,1.94,0.10
2021-01-27,0.08,0,0.06,0,3.35,0.11,0.74,0,0,0,0.03,0,0.01,0.37,4.15,0,0.68,0,0,0.39,0.06,0,1.19,2.05,0.05,0,0,0,0,0,0,0,0,0,0.19,0.68,0,0,0.00,0,0,0,0.01,0,0,0.78,0.21,12.41,0,0,0,0.03,0,0,0,0,0,0,0,0.01,1.27,0,0,0,0.00,0.00,0.05,0,1.53,7.15,0.06,1.88,0.13
2021-01-28,0.07,0,0.06,0,3.57,0.11,0.77,0,0,0,0.04,0,0.01,0.38,4.32,0,0.71,0,0,0.19,0.05,0,1.14,1.93,0.04,0,0,0,0,0,0,0,0,0,0,0.70,0,0,0.00,0,0,0,0.01,0,0,0.77,0.19,12.45,0,0,0,0.02,0,0,0,0,0,0,0,0.01,1.31,0,0,0,0.00,0.00,0.05,0,1.59,6.26,0.06,2.01,0.11
2021-01-29,0.07,0,0.06,0,3.55,0.11,0.77,0,0,0,0.04,0,0.01,0.43,4.28,0,0.68,0,0,0.40,0.05,0,1.22,2.04,0.04,0,0,0,0,0,0,0,0,0,0.18,0.73,0,0,0.00,0,0,0,0.01,0,0,0.76,0.16,12.37,0,0,0,0.02,0,0,0,0,0,0,0,0.01,1.23,0,0,0,0.00,0.00,0.06,0,1.56,6.26,0.06,1.94,0.12
2021-01-30,0.07,0,0.06,0,3.55,0.11,0.78,0,0,0,0.04,0,0.01,0.40,4.33,0,0.67,0,0,0.41,0.04,0,1.21,2.03,0.04,0,0,0,0,0,0,0,0,0,0.18,0.70,0,0,0.00,0,0,0,0.01,0,0,0.77,0.15,12.36,0,0,0,0.02,0,0,0,0,0,0,0,0.01,1.21,0,0,0,0.00,0.00,0.04,0,1.49,6.07,0.06,1.90,0.14
2021-01-31,0.07,0,0.05,0,3.37,0.11,0.74,0,0,0,0.06,0,0.01,0.37,4.38,0,0.63,0,0,0.42,0.04,0,1.24,1.97,0.04,0,0,0,0,0,0.02,0,0,0,0.18,0.71,0,0,0.00,0,0,0,0.01,0,0,0.83,0.15,12.38,0,0,0,0.03,0,0,0,0,0,0,0,0.01,1.21,0,0,0,0.00,0.00,0.04,0,1.51,6.32,0.06,1.79,0.15
2021-02-01,0.06,0,0.05,0,3.29,0.11,0.75,0,0,0,0.09,0,0.01,0.38,4.47,0,0.59,0,0,0.39,0.03,0,1.14,1.95,0.04,0,0,0,0,0,0.03,0,0,0,0.19,0.72,0,0,0.00,0,0,0,0.01,0,0,0.88,0.13,12.20,0,0,0,0.04,0,0,0,0,0,0,0,0.00,1.22,0,0,0,0.00,0.00,0.06,0,1.53,6.03,0.06,1.78,0.15
2021-02-02,0.06,0,0.06,0,3.44,0.12,0.76,0,0,0,0.08,0,0.01,0.39,4.57,0,0.57,0,0,0.38,0.01,0,1.14,2.01,0.04,0,0,0,0,0,0.03,0,0,0,0.18,0.70,0,0,0.00,0,0,0,0.01,0,0,0.86,0.14,12.18,0,0,0,0.02,0,0,0,0,0,0,0,0.00,1.17,0,0,0,0.00,0.00,0.05,0,1.50,6.20,0.06,1.81,0.15
2021-02-03,0.07,0,0.06,0,3.35,0.12,0.76,0,0,0,0.06,0,0.01,0.38,4.49,0,0.58,0,0,0.37,0.02,0,1.15,1.95,0.04,0,0,0,0,0,0.03,0,0,0,0.18,0.73,0,0,0.00,0,0,0,0.01,0,0,0.81,0.13,12.11,0,0,0,0.03,0,0,0,0,0,0,0,0.01,1.21,0,0,0,0.00,0.00,0.05,0,1.51,6.37,0.05,1.83,0.16
2021-02-04,0.07,0,0.07,0,3.52,0.12,0.79,0,0,0,0.05,0,0.01,0.39,4.68,0,0.62,0,0,0.43,0.03,0,1.19,2.12,0.04,0,0.00,0,0,0,0.03,0,0,0,0.20,0.74,0,0,0.00,0,0,0,0.01,0,0,0.91,0.12,12.55,0,0,0,0.02,0,0,0,0,0,0,0,0.01,1.25,0,0,0,0.00,0.00,0.06,0,1.60,6.70,0.06,1.94,0.17
2021-02-05,0.09,0,0.07,0,3.92,0.14,0.76,0,0,0,0.05,0,0.00,0.43,5.23,0,0.68,0,0,0.43,0.04,0,1.34,2.31,0.05,0,0.00,0,0,0,0.03,0,0,0,0.19,0.79,0,0,0.00,0,0,0,0.01,0,0,0.89,0.13,13.43,0,0,0,0.04,0,0,0,0,0,0,0,0.01,1.39,0,0,0,0.00,0.00,0.08,0,1.66,7.10,0.06,2.25,0.19
2021-02-06,0.08,0,0.08,0,3.94,0.13,0.77,0,0,0,0.05,0,0.00,0.45,5.27,0,0.71,0,0,0.46,0.03,0,1.35,2.37,0.05,0,0.00,0,0,0,0.03,0,0,0,0.21,0.72,0,0,0.00,0,0,0,0.01,0,0,0.88,0.16,14.15,0,0,0,0.03,0,0,0,0,0,0,0,0.01,1.38,0,0,0,0.00,0.00,0.04,0,1.74,7.84,0.07,1.43,0.20
2021-02-07,0.08,0,0.06,0,4.10,0.13,0.77,0,0,0,0.05,0,0.00,0.52,5.22,0,0.68,0,0,0.42,0.03,0,1.34,2.35,0.05,0,0.00,0,0,0,0.03,0,0,0,0,0.70,0,0,0.00,0,0,0,0.01,0,0,0.82,0.17,13.95,0,0,0,0.03,0,0,0,0,0,0,0,0.01,1.39,0,0,0,0.00,0.01,0.05,0,1.71,7.84,0.07,2.04,0.18
2021-02-08,0.08,0,0.07,0,4.17,0.14,0.88,0,0,0,0.08,0,0.00,0.45,5.22,0,0.80,0,0,0.43,0.03,0,1.21,2.28,0.05,0,0.01,0,0,0,0.03,0,0,0,0.20,0.80,0,0,0.00,0,0,0,0.01,0,0,0.76,0.17,13.70,0,0,0,0.04,0,0,0,0,0,0,0,0.01,1.42,0,0,0,0.00,0.01,0.06,0,1.70,6.79,0.06,2.55,0.21
2021-02-09,0.07,0,0.07,0,4.12,0.13,0.86,0,0,0,0.08,0,0.00,0.43,5.07,0,0.89,0,0,0.45,0.03,0,1.17,2.31,0.05,0,0.01,0,0,0,0.03,0,0,0,0.19,0.75,0,0,0.00,0,0,0,0.01,0,0,0.80,0.17,13.21,0,0,0,0.04,0,0,0,0,0,0,0,0.01,1.40,0,0,0,0.00,0.01,0.07,0,1.68,6.82,0.06,2.85,0.22
2021-02-10,0.06,0,0.06,0,4.32,0.17,0.88,0,0,0,0.06,0,0.01,0.47,5.17,0,0.94,0,0,0.46,0.04,0,1.26,2.32,0.05,0,0.01,0,0,0,0.02,0,0,0,0.21,0.74,0,0,0.00,0,0,0,0.01,0,0,0.81,0.20,13.90,0,0,0,0.03,0,0,0,0,0,0,0,0.01,1.46,0,0,0,0.00,0.01,0.06,0,1.72,7.44,0.06,2.71,0.19
2021-02-11,0.06,0,0.07,0,4.33,0.15,0.91,0,0,0,0.09,0,0.00,0.46,5.29,0,0.95,0,0,0.44,0.04,0,1.20,2.40,0.05,0,0.02,0,0,0,0,0,0,0,0.20,0.77,0,0,0.00,0,0,0,0.01,0,0,0.87,0.18,13.81,0,0,0,0.03,0,0,0,0,0,0,0,0.01,1.44,0,0,0,0.00,0.01,0.05,0,1.78,4.47,0.06,3.03,0.19
2021-02-12,0.08,0,0.07,0,4.15,0.14,0.88,0,0,0,0.10,0,0.01,0.42,5.10,0,0.98,0,0,0.37,0.04,0,1.10,2.36,0.05,0,0.02,0,0,0,0,0,0,0,0.20,0.78,0,0,0.00,0,0,0,0.01,0,0,0.86,0.16,13.18,0,0,0,0.03,0,0,0,0,0,0,0,0.01,1.36,0,0,0,0.00,0.01,0.04,0,1.73,6.88,0.06,2.90,0.19
2021-02-13,0.06,0,0.07,0,4.03,0.14,0.87,0,0,0,0.07,0,0.01,0.43,4.99,0,1.02,0,0,0.35,0.04,0,1.07,2.21,0.05,0,0.01,0,0,0,0,0,0,0,0.21,0.77,0,0,0.00,0,0,0,0.01,0,0,0.88,0.15,12.92,0,0,0,0.05,0,0,0,0,0,0,0,0.01,1.34,0,0,0,0.00,0.01,0.10,0,1.66,6.74,0.06,2.85,0.18
2021-02-14,0.06,0,0.07,0,4.04,0.15,0.95,0,0,0,0.06,0,0.01,0.44,4.84,0,1.04,0,0,0.36,0.05,0,1.12,2.31,0.06,0,0.02,0,0,0,0,0,0,0,0.21,0.78,0,0,0.00,0,0,0,0.01,0,0,0.77,0.18,12.92,0,0,0,0.04,0,0,0,0,0,0,0,0.01,1.29,0,0,0,0.00,0.01,0.04,0,1.62,7.04,0.05,3.00,0.18
2021-02-15,0.07,0,0.06,0,4.14,0.13,0.90,0,0,0,0.11,0,0.02,0.44,4.91,0,0.99,0,0,0.34,0.04,0,1.13,2.33,0.06,0,0.03,0,0,0,0,0,0,0,0.20,0.73,0,0,0.00,0,0,0,0.01,0,0,0.76,0.17,12.68,0,0,0,0.03,0,0,0,0,0,0,0,0.01,1.32,0,0,0,0.00,0.01,0.04,0,1.69,6.83,0.06,2.93,0.18
2021-02-16,0.08,0,0.08,0,4.16,0.13,0.82,0,0,0,0.11,0,0,0.41,4.92,0,1.00,0,0,0.37,0.04,0,1.08,2.35,0.05,0,0.03,0,0,0,0,0,0,0,0.19,0.70,0,0,0.00,0,0,0,0.01,0,0,0.79,0.18,12.76,0,0,0,0.03,0,0,0,0,0,0,0,0.01,1.32,0,0,0,0.00,0.01,0.04,0,1.62,6.96,0.06,2.91,0.17
2021-02-17,0.07,0,0.06,0,4.14,0.12,0.83,0,0,0,0.15,0,0.02,0.41,4.95,0,0.98,0,0,0.19,0.04,0,1.14,2.33,0.05,0,0.03,0,0,0,0,0,0,0,0.19,0.72,0,0,0.00,0,0,0,0.01,0,0,0.79,0.19,12.77,0,0,0,0.03,0,0,0,0,0,0,0,0.01,1.38,0,0,0,0.00,0.01,0.04,0,1.53,6.58,0.08,3.01,0.17
2021-02-18,0.09,0,0.06,0,4.12,0.13,0.80,0,0,0,0.15,0,0.02,0.42,5.21,0,1.01,0,0,0.35,0.05,0,1.11,2.43,0.06,0,0.04,0,0,0,0,0,0,0,0.21,0.70,0,0,0.00,0,0,0,0.01,0,0,0.80,0.20,12.41,0,0,0,0.03,0,0,0,0,0,0,0,0.01,1.35,0,0,0,0.00,0.01,0.04,0,1.53,4.61,0.08,2.96,0.16
2021-02-19,0.11,0,0.08,0,5.35,0.20,1.03,0,0,0,0.14,0,0,0.49,6.32,0,1.16,0,0,0.44,0.07,0,1.29,2.69,0.05,0,0.05,0,0,0,0,0,0,0,0.25,0.79,0,0,0.00,0,0,0,0.02,0,0,0.94,0.25,14.77,0,0,0,0.05,0,0,0,0,0,0,0,0.02,1.62,0,0,0,0.00,0.01,0.05,0,1.82,5.60,0.10,3.07,0.16
2021-02-20,0.11,0,0.08,0,5.58,0.20,0.91,0,0,0,0.11,0,0,0.59,6.36,0,1.17,0,0,0.45,0.07,0,1.38,2.76,0.05,0,0.05,0,0,0,0,0,0,0,0.25,0.83,0,0,0.00,0,0,0,0.02,0,0,1.00,0.28,15.21,0,0,0,0.05,0,0,0,0,0,0,0,0.02,1.55,0,0,0,0.00,0.01,0.05,0,1.81,5.66,0.10,3.04,0.13
2021-02-21,0.11,0,0.07,0,5.78,0.20,1.01,0,0,0,0.13,0,0.04,0.58,6.08,0,0.99,0,0,0.26,0.06,0,1.39,3.27,0.04,0,0.07,0,0,0,0,0,0,0,0.23,0.95,0,0,0.00,0,0,0,0.01,0,0,1.04,0.00,15.88,0,0,0,0.04,0,0,0,0,0,0,0,0.02,2.31,0,0,0,0.00,0.01,0.05,0,1.82,3.13,0.15,2.99,0.14
2021-02-22,0.10,0,0.07,0,5.19,0.20,0.88,0,0,0,0.10,0,0.04,0.47,5.73,0,1.01,0,0,0.41,0.11,0,1.33,2.88,0.04,0,0.06,0,0,0,0,0,0,0,0.19,0.80,0,0,0.00,0,0,0,0.01,0,0,0.86,0.21,14.88,0,0,0,0.04,0,0,0,0,0,0,0,0.01,1.79,0,0,0,0.00,0.01,0.04,0,1.69,8.34,0.14,3.01,0.17
2021-02-23,0.09,0,0.06,0,5.10,0.19,0.89,0,0,0,0.14,0,0.04,0.51,5.73,0,1.25,0,0,0.42,0.09,0,1.20,2.66,0.05,0,0.06,0,0,0,0,0,0,0,0.15,0.78,0,0,0.00,0,0,0,0.01,0,0,0.92,0.20,14.50,0,0,0,0.03,0,0,0,0,0,0,0,0.01,1.80,0,0,0,0.00,0.01,0.06,0,1.70,7.49,0.13,3.22,0.14
2021-02-24,0.08,0,0.06,0,5.10,0.18,0.88,0,0,0,0.27,0,0.04,0.52,5.82,0,1.08,0,0,0.40,0.08,0,1.19,2.61,0.05,0,0.07,0,0,0,0,0,0,0,0.18,0.78,0,0,0.00,0,0,0,0.01,0,0,0.86,0.19,14.45,0,0,0,0.03,0,0,0,0,0,0,0,0.01,1.87,0,0,0,0.00,0.01,0.06,0,1.66,7.46,0.15,3.15,0.15
2021-02-25,0.09,0,0.06,0,5.35,0.17,0.90,0,0,0,0.27,0,0.04,0.47,5.92,0,1.07,0,0,0.39,0.08,0,1.16,2.54,0.05,0,0.07,0,0,0,0,0,0,0,0.17,0.80,0,0,0.00,0,0,0,0.01,0,0,0.88,0.18,14.58,0,0,0,0.03,0,0,0,0,0,0,0,0.01,1.86,0,0,0,0.00,0.01,0.06,0,1.68,7.22,0.13,3.18,0.17
2021-02-26,0.09,0,0.06,0,5.28,0.17,0.93,0,0,0,0.27,0,0.04,0.50,5.82,0,1.05,0,0,0.40,0.07,0,1.25,2.68,0.05,0,0.06,0,0,0,0,0,0,0,0.20,0.87,0,0,0.00,0,0,0,0.01,0,0,0.94,0.17,14.39,0,0,0,0.03,0,0,0,0,0,0,0,0.01,1.94,0,0,0,0.01,0.01,0.05,0,1.62,7.28,0.14,3.08,0.16
2021-02-27,0.09,0,0.06,0,5.24,0.17,0.92,0,0,0,0.38,0,0.04,0.47,5.86,0,0.98,0,0,0.39,0.08,0,1.27,2.72,0.05,0,0.08,0,0,0,0,0,0,0,0.19,0.85,0,0,0.00,0,0,0,0.01,0,0,0.93,0.16,14.47,0,0,0,0.04,0,0,0,0,0,0,0,0.01,1.89,0,0,0,0.01,0.01,0.05,0,1.60,7.17,0.15,3.12,0.15
